[u'https://www.daraz.pk/s8-5.8-qhd-display-4gb-ram-64gb-rom-maple-gold-samsung-mpg61776.html', u'        Samsung\xa0 S8 - 5.8" - QHD+ Display - 4GB RAM - 64GB ROM - Maple Gold-11%  Rs. \xa077,299  Rs. \xa087,000   (7 Offers from Rs. \xa077,299)  (18)     Buy Now   ']
[u'https://www.daraz.pk/s8-6.2-qhd-display-4gb-ram-64gb-rom-orchid-grey-samsung-mpg62493.html', u'    Samsung\xa0 S8+ - 6.2" - QHD+ Display - 4GB RAM - 64GB ROM - Orchid Grey-1%  Rs. \xa096,999  Rs. \xa097,000     (1)     Buy Now   ']
[u'https://www.daraz.pk/galaxy-j5-prime-1.4-ghz-5.0-2-gb-16-gb-13-mp-gold-samsung-mpg50286.html', u'    Samsung\xa0 Galaxy J5 Prime - 1.4 GHz - 5.0" - 2 GB - 16 GB - 13 MP - Gold-13%  Rs. \xa023,399  Rs. \xa027,000   (2 Offers from Rs. \xa023,399)  (18)     Buy Now   ']
[u'https://www.daraz.pk/c1010-galaxy-s4-zoom-4.3-8-gb-1.5-gb-ram-16-mp-black-brand-warranty-samsung-mpg5964.html', u'      Samsung\xa0 Galaxy S4 Zoom - SM-C1010 - 8GB - Black  Rs. \xa049,999      (29)     Buy Now   ']
[u'https://www.daraz.pk/galaxy-j5-prime-1.4-ghz-5.0-2-gb-16-gb-13-mp-black-samsung-mpg50285.html', u'    Samsung\xa0 Galaxy J5 Prime - 1.4 GHz - 5.0" - 2 GB - 16 GB - 13 MP - Black  Rs. \xa024,999    (2 Offers from Rs. \xa024,999)  (1)     Buy Now   ']
[u'https://www.daraz.pk/samsung-sm-g530h-grand-prime-5.0-8-gb-1-gb-ram-1.2-ghz-quad-core-8-mp-camera-gold-brand-warranty-5423109.html', u'    Sold Out  Samsung\xa0 SM-G530H - Grand Prime - 5.0"\x9d - 8 GB - 1 GB RAM - 1.2 GHz Quad-core - 8 MP Camera - Gold (Brand Warranty)  Rs. \xa016,500        ']
[u'https://www.daraz.pk/s5611-2.4-256-mb-hdd-5-mp-camera-white-brand-warranty-samsung-mpg6317.html', u'    Sold Out  Samsung\xa0 S5611 - 2.4" - 256 MB HDD - 5 MP Camera - White (Brand Warranty)  Rs. \xa08,307        ']
[u'https://www.daraz.pk/g900h-galaxy-s5-5.1-16gb-hdd-2-gb-ram-16-mp-camera-black-brand-warranty-samsung-mpg6055.html', u'    Sold Out  Samsung\xa0 Galaxy S5 - 16GB - Black - G900H  Rs. \xa045,000      (3)     ']
[u'https://www.daraz.pk/gear-vr-virtual-reality-for-galaxy-s6-s6-edge-s6-edge-note-5-black-white-samsung-mpg38916.html', u'    Samsung\xa0 Virtual Reality Gear - Black & White-38%  Rs. \xa04,999  Rs. \xa08,000   (2 Offers from Rs. \xa04,999)  (5)     Buy Now   ']
[u'https://www.daraz.pk/j700h-galaxy-j7-5.5-16-gb-1.4-ghz-quad-core-gold-samsung-mpg38826.html', u'    Samsung\xa0 Galaxy J700H - 16GB - Gold - 4G LTE-25%  Rs. \xa020,999  Rs. \xa028,000     (8)     Buy Now   ']
[u'https://www.daraz.pk/samsung-vip-traders-official-gear-vr-black-6511710.html', u'    Samsung\xa0 VIP Traders Official Gear Vr - Black-50%  Rs. \xa08,999  Rs. \xa017,999     (10)     Buy Now   ']
[u'https://www.daraz.pk/j1-ace-j110h-4.3-4gb-hdd-768mb-ram-5mp-camera-black-brand-warranty-samsung-mpg8328.html', u'    Samsung\xa0 Galaxy J1 Ace - J110H - 4GB - Black-8%  Rs. \xa010,999  Rs. \xa011,990   (3 Offers from Rs. \xa010,999)  (1)     Buy Now   ']
[u'https://www.daraz.pk/galaxy-j7-j700h-5.5-16-gb-1.5-gb-ram-1.4-ghz-quad-core-13-mp-camera-black-brand-warranty-samsung-mpg6203.html', u'    Samsung\xa0 Galaxy J700H - 16GB - Black-24%  Rs. \xa020,999  Rs. \xa027,500   (3 Offers from Rs. \xa020,999)  (8)     Buy Now   ']
[u'https://www.daraz.pk/samsung-galaxy-s8-clear-view-standing-cover-gold-6618738.html', u'    Samsung\xa0 Galaxy S8 Clear View Standing Cover - Gold-58%  Rs. \xa05,000  Rs. \xa012,000     (2)     Buy Now   ']
[u'https://www.daraz.pk/samsung-galaxy-s4-zoom-c1010-8gb-black-5423140.html', u'    Sold Out  Samsung\xa0 Galaxy S4 Zoom C1010 - 8GB - Black  Rs. \xa020,488      (1)     ']
[u'https://www.daraz.pk/galaxy-core-prime-g360h-4.5-inches-8gb-1gb-ram-quad-core-1.2-ghz-white-samsung-mpg53926.html', u'    Sold Out  Samsung\xa0 Galaxy Core Prime - G360H - 4.5 Inches - 8GB - 1GB Ram - Quad-core 1.2 GHz - White  Rs. \xa013,844        ']
[u'https://www.daraz.pk/catalog/?q=samsung', u'1']
[u'https://www.daraz.pk/catalog/?q=samsung&page=2', u'2']
[u'https://www.daraz.pk/catalog/?q=samsung&page=3', u'3']
[u'https://www.daraz.pk/catalog/?q=samsung&page=25', u'25']
[u'https://www.daraz.pk/catalog/?q=samsung&page=2', u'Next']
[u'https://itunes.apple.com/app/id978058048?mt=8', u'']
[u'https://play.google.com/store/apps/details?id=com.daraz.android&hl=en', u'']
[u'https://www.daraz.pk/help/', u'Help Center']
[u'https://www.daraz.pk/place-an-order/', u'Shopping on Daraz']
[u'https://www.daraz.pk/track/', u'Track Your Order']
[u'https://www.daraz.pk/daraz-corporate/', u'Corporate & Bulk Purchasing']
[u'https://www.daraz.pk/how-to-return/', u'Returns Centre ']
[u'https://www.daraz.pk/contact-us/', u'Contact Us']
[u'https://www.daraz.pk/daraz-exports/', u'Become an International Seller']
[u'https://www.daraz.pk/seller-hub/', u'Seller Hub']
[u'https://www.daraz.pk/dforce/', u'Become a Sales Consultant']
[u'https://www.daraz.pk/sell/', u'Daraz Marketplace']
[u'https://www.daraz.pk/affiliates/', u'Become an affiliate']
[u'https://www.daraz.pk/about/', u'About Us']
[u'https://careers.daraz.com/', u'Current Jobs at Daraz.pk']
[u'https://www.daraz.pk/terms-and-conditions/', u'Company']
[u'https://www.daraz.pk/privacy/', u'Company']
[u'https://www.daraz.pk/tcf-baghban/', u'Seller Hub']
[u'http://www.daraz.pk', u'Daraz Pakistan']
[u'http://www.daraz.com.bd', u'Daraz Bangladesh']
[u'http://www.shop.com.mm', u'Daraz Myanmar']
[u'http://www.daraz.lk/', u'Daraz Sri Lanka']
[u' https://www.facebook.com/darazpk', u'Daraz on Facebook']
[u'https://twitter.com/darazpk', u'Daraz on Twitter']
[u'https://instagram.com/darazpk', u'Daraz on Instagram']
[u'https://plus.google.com/+DarazPk/posts', u'Daraz on Google+']
[u'https://www.daraz.pk/fashionblog/', u'Daraz Fashion Blog']
[u'https://www.youtube.com/channel/UC4s_X7i72mLLOaPutxy39LQ', u'Daraz on Youtube']
[u'http://blog.daraz.pk/', u'Daraz Tech Blog']
[u'http://www.jovago.pk/', u'']
[u'https://www.lamudi.pk/', u'']
